Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:21:36.882,14.502,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:37.922,14.423,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:38.950,14.594,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:39.989,15.392,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:41.026,15.435,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:42.065,14.439,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:43.125,15.086,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:44.136,14.842,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:45.153,14.746,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:46.197,14.372,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:47.238,14.410,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:48.244,14.904,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:49.292,14.317,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:50.334,14.394,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:51.366,15.509,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:52.388,15.653,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:53.412,14.647,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:54.453,15.368,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:55.500,14.330,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:56.522,15.655,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:57.534,14.819,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:58.543,14.872,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:21:59.568,14.627,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:22:00.580,14.817,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:22:01.637,14.197,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:22:02.649,14.824,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:22:03.658,14.871,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:22:04.716,15.116,1280,720,MJPG,1,270,False,False,20
2025-11-06 09:22:05.755,15.404,1280,720,MJPG,1,270,False,False,20
