Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:18:41.686,14.447,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:42.715,16.527,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:43.745,15.535,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:44.772,16.553,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:45.781,14.858,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:46.853,15.862,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:47.915,15.065,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:48.965,16.191,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:50.004,14.443,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:51.048,15.320,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:52.093,15.315,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:53.130,16.386,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:54.155,15.612,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:55.169,15.776,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:56.213,14.369,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:57.256,15.338,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:58.288,15.516,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:18:59.299,14.831,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:00.336,15.422,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:01.383,14.327,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:02.409,15.599,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:03.453,15.322,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:04.480,14.608,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:05.493,14.815,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:06.552,16.042,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:07.577,17.564,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:08.620,15.346,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:09.665,15.313,1280,720,MJPG,1,90,False,False,25
2025-11-06 09:19:10.690,15.600,1280,720,MJPG,1,90,False,False,25
