Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:16:21.596,29.834,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:22.638,30.716,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:23.675,29.867,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:24.684,29.757,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:25.722,29.840,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:26.763,29.785,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:27.763,30.999,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:28.812,28.618,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:29.852,30.768,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:30.893,29.768,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:31.981,29.403,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:33.018,30.868,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:34.059,29.783,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:35.059,30.999,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:36.060,28.978,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:37.060,30.989,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:38.062,28.953,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:39.101,30.802,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:40.109,28.770,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:41.148,30.787,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:42.189,29.777,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:43.230,29.790,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:44.270,30.764,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:45.278,28.778,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:46.317,30.795,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:47.356,29.830,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:48.393,29.897,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:49.403,29.686,1280,720,MJPG,1,0,False,False,20
2025-11-06 09:16:50.443,29.808,1280,720,MJPG,1,0,False,False,20
