Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:21:01.839,14.601,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:02.878,14.443,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:03.901,15.638,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:04.927,14.612,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:05.969,14.398,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:07.007,14.450,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:08.018,14.837,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:09.083,14.088,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:10.085,15.969,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:11.124,15.399,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:12.157,14.522,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:13.181,14.649,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:14.249,14.969,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:15.267,14.745,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:16.322,15.165,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:17.343,15.669,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:18.360,14.743,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:19.412,14.267,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:20.436,14.645,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:21.479,14.384,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:22.500,14.683,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:23.525,14.637,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:24.581,14.210,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:25.604,14.661,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:26.632,14.593,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:27.671,14.439,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:28.684,14.808,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:29.740,14.203,1280,720,MJPG,1,180,False,False,30
2025-11-06 09:21:30.774,15.474,1280,720,MJPG,1,180,False,False,30
