Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:17:31.485,15.845,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:32.541,15.155,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:33.563,15.643,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:34.597,15.480,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:35.617,14.707,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:36.639,14.675,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:37.679,14.427,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:38.701,15.656,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:39.725,15.620,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:40.729,15.930,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:41.763,15.486,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:42.837,15.822,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:43.838,14.990,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:44.874,14.471,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:45.892,15.719,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:46.935,14.385,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:47.959,14.646,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:48.998,15.396,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:50.010,14.828,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:51.059,15.257,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:52.087,14.586,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:53.127,14.421,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:54.145,14.729,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:55.184,14.440,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:56.192,15.875,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:57.257,14.089,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:58.297,15.373,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:17:59.330,14.531,1280,720,MJPG,1,0,False,False,30
2025-11-06 09:18:00.345,14.770,1280,720,MJPG,1,0,False,False,30
