Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:37:10.254,16.063,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:11.266,15.802,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:12.322,16.105,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:13.361,15.407,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:14.418,15.138,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:15.463,15.305,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:16.521,16.068,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:17.535,15.783,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:18.574,15.398,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:19.588,15.778,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:20.614,14.613,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:21.643,16.518,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:22.656,15.795,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:23.716,16.045,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:24.745,15.549,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:25.788,16.301,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:26.798,15.845,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:27.842,17.231,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:28.877,14.496,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:29.887,15.842,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:30.900,15.789,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:31.927,15.588,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:33.003,14.872,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:34.060,15.136,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:35.087,15.569,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:36.118,15.528,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:37.147,15.551,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:38.191,15.320,640,480,YUY2,1,270,False,False,25
2025-11-06 09:37:39.203,14.826,640,480,YUY2,1,270,False,False,25
