Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:26:38.992,29.837,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:39.994,30.961,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:41.042,28.629,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:42.083,30.739,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:43.122,29.830,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:44.161,29.819,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:45.200,30.800,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:46.211,28.710,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:47.250,30.788,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:48.290,29.812,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:49.329,29.815,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:50.337,29.771,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:51.378,29.795,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:52.417,30.773,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:53.455,29.866,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:54.498,29.748,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:55.504,29.821,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:56.546,29.752,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:57.584,30.824,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:58.626,29.751,640,480,MJPG,1,90,False,False,25
2025-11-06 09:26:59.712,29.469,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:00.752,30.769,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:01.792,29.790,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:02.832,30.771,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:03.841,28.754,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:04.880,30.776,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:05.920,29.818,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:06.961,29.767,640,480,MJPG,1,90,False,False,25
2025-11-06 09:27:07.970,29.759,640,480,MJPG,1,90,False,False,25
