Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:41:50.659,15.901,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:51.666,15.896,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:52.736,15.889,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:53.780,15.322,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:54.817,15.428,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:55.831,14.803,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:56.882,15.221,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:57.908,15.593,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:58.960,16.160,640,480,NV12,1,180,False,False,20
2025-11-06 09:41:59.981,16.650,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:01.010,16.518,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:02.064,16.122,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:03.077,17.777,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:04.100,15.642,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:05.145,16.268,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:06.157,15.814,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:07.226,15.903,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:08.266,16.337,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:09.324,15.129,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:10.395,14.000,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:11.409,14.793,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:12.453,14.375,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:13.463,15.833,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:14.499,15.455,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:15.528,15.534,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:16.530,14.974,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:17.553,15.644,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:18.564,16.809,640,480,NV12,1,180,False,False,20
2025-11-06 09:42:19.589,15.616,640,480,NV12,1,180,False,False,20
