Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:36:00.178,15.083,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:01.190,15.812,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:02.230,14.414,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:03.230,14.999,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:04.272,16.323,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:05.299,15.577,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:06.342,17.265,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:07.399,16.079,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:08.423,16.595,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:09.482,16.063,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:10.482,14.998,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:11.510,15.558,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:12.588,13.923,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:13.601,15.796,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:14.648,16.224,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:15.675,16.561,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:16.699,16.596,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:17.742,17.261,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:18.755,16.788,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:19.780,16.580,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:20.855,14.878,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:21.867,15.809,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:22.893,14.631,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:23.948,16.104,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:24.959,14.845,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:25.969,15.844,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:26.995,17.541,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:28.054,15.106,640,480,YUY2,1,180,False,False,30
2025-11-06 09:36:29.098,15.320,640,480,YUY2,1,180,False,False,30
