Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:39:30.482,15.150,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:31.511,15.555,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:32.569,15.130,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:33.583,16.752,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:34.592,15.858,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:35.645,17.100,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:36.653,14.886,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:37.681,14.591,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:38.695,14.793,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:39.702,15.887,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:40.745,15.338,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:41.786,16.332,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:42.811,15.610,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:43.853,15.347,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:44.924,14.948,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:45.966,15.356,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:46.976,14.852,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:48.013,14.460,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:49.055,14.395,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:50.058,14.955,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:51.098,14.430,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:52.125,16.546,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:53.182,16.089,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:54.236,16.126,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:55.263,15.579,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:56.326,15.993,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:57.399,14.907,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:58.425,14.627,640,480,NV12,1,0,False,False,30
2025-11-06 09:39:59.483,15.118,640,480,NV12,1,0,False,False,30
