Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:43:00.802,14.660,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:01.812,15.843,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:02.819,14.895,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:03.843,14.648,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:04.849,16.895,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:05.875,15.603,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:06.898,14.664,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:07.904,15.898,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:08.949,15.321,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:10.016,15.924,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:11.064,15.261,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:12.137,14.916,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:13.148,14.840,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:14.222,14.901,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:15.279,16.078,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:16.306,17.535,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:17.352,16.240,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:18.367,15.775,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:19.401,17.406,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:20.446,15.304,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:21.460,14.793,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:22.518,15.130,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:23.546,16.537,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:24.557,15.815,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:25.603,16.258,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:26.619,16.732,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:27.645,16.572,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:28.675,16.504,640,480,NV12,1,180,False,False,30
2025-11-06 09:43:29.735,16.980,640,480,NV12,1,180,False,False,30
