Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:26:03.889,28.833,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:04.896,29.785,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:05.897,30.963,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:06.930,29.060,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:07.935,30.816,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:08.946,28.712,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:09.984,30.825,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:11.023,29.819,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:12.025,30.937,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:13.057,29.087,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:14.113,29.338,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:15.151,30.848,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:16.193,29.739,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:17.231,30.819,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:18.242,28.703,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:19.282,30.763,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:20.320,29.864,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:21.360,29.812,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:22.402,30.712,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:23.408,28.827,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:24.449,30.720,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:25.489,29.821,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:26.531,29.759,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:27.570,30.798,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:28.576,28.818,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:29.617,30.752,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:30.656,29.821,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:31.696,29.823,640,480,MJPG,1,90,False,False,20
2025-11-06 09:26:32.705,29.722,640,480,MJPG,1,90,False,False,20
