Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:24:18.816,29.715,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:19.855,29.830,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:20.896,29.763,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:21.936,30.768,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:22.946,28.731,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:23.985,30.795,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:25.025,29.800,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:26.025,30.993,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:27.057,29.096,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:28.112,29.384,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:29.152,30.766,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:30.191,29.817,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:31.193,30.939,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:32.226,29.057,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:33.233,30.783,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:34.236,28.895,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:35.281,30.647,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:36.322,29.781,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:37.361,29.809,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:38.401,30.773,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:39.409,28.790,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:40.448,30.777,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:41.489,29.780,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:42.530,29.797,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:43.530,30.986,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:44.576,28.696,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:45.617,30.720,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:46.657,29.821,640,480,MJPG,1,0,False,False,20
2025-11-06 09:24:47.697,29.804,640,480,MJPG,1,0,False,False,20
