Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:35:25.010,16.981,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:26.041,17.461,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:27.051,15.838,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:28.106,17.056,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:29.135,16.530,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:30.178,16.292,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:31.194,16.740,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:32.236,16.306,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:33.278,15.359,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:34.325,17.196,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:35.350,16.587,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:36.374,15.619,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:37.403,16.520,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:38.416,15.802,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:39.427,15.825,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:40.457,15.525,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:41.495,16.383,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:42.557,16.015,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:43.577,17.636,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:44.637,16.985,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:45.664,14.612,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:46.699,16.411,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:47.711,16.807,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:48.742,17.462,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:49.786,15.326,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:50.844,16.069,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:51.870,15.587,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:52.900,17.485,640,480,YUY2,1,180,False,False,25
2025-11-06 09:35:53.914,15.766,640,480,YUY2,1,180,False,False,25
