Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:28:24.157,15.623,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:25.186,14.583,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:26.212,14.613,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:27.257,14.348,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:28.311,16.139,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:29.322,15.825,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:30.338,14.763,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:31.349,15.831,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:32.392,15.335,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:33.418,15.587,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:34.427,14.877,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:35.455,15.561,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:36.497,16.306,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:37.511,15.793,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:38.553,14.390,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:39.579,14.621,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:40.600,15.664,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:41.658,14.177,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:42.672,14.804,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:43.729,16.082,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:44.768,15.390,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:45.774,14.920,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:46.832,15.126,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:47.858,16.570,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:48.885,15.569,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:49.922,16.405,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:50.956,15.472,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:52.012,17.045,640,480,MJPG,1,180,False,False,25
2025-11-06 09:28:53.022,15.842,640,480,MJPG,1,180,False,False,25
