Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:44:10.840,16.111,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:11.883,14.378,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:12.911,15.574,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:13.941,16.494,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:14.952,16.815,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:16.011,16.066,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:17.038,15.568,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:18.075,14.465,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:19.088,14.817,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:20.114,14.612,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:21.156,16.315,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:22.200,16.287,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:23.230,14.566,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:24.238,15.861,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:25.284,15.304,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:26.347,15.998,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:27.373,14.617,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:28.433,16.033,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:29.511,15.774,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:30.525,15.775,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:31.537,15.809,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:32.549,15.817,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:33.556,14.886,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:34.570,16.764,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:35.629,15.121,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:36.682,16.133,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:37.756,14.898,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:38.770,16.771,640,480,NV12,1,270,False,False,25
2025-11-06 09:44:39.780,17.829,640,480,NV12,1,270,False,False,25
