Timestamp,FPS,Width,Height,PixelFormat,ConvertRgb,RotateAngle,FlipH,FlipV,TargetFps
2025-11-06 09:25:28.650,28.508,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:29.676,15.600,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:30.727,14.271,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:31.737,15.842,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:32.764,14.603,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:33.804,15.394,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:34.812,15.874,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:35.838,15.585,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:36.840,15.975,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:37.870,16.499,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:38.928,16.065,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:39.983,15.172,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:41.056,14.909,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:42.094,14.453,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:43.129,15.458,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:44.190,15.084,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:45.190,15.997,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:46.229,15.398,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:47.268,15.397,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:48.269,15.980,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:49.337,14.980,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:50.402,15.031,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:51.472,14.955,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:52.512,15.386,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:53.519,15.881,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:54.530,14.843,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:55.557,15.578,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:56.596,15.399,640,480,MJPG,1,0,False,False,30
2025-11-06 09:25:57.639,15.333,640,480,MJPG,1,0,False,False,30
